food_id,food_name_ar,food_name_en,ingredients_ar,ingredients_en,description_ar,description_en,main_category_ar,main_category_en,calorie_category,rating_avg,image_url
1691,كفتة أرز بالبصل,Kofta Rice with onion,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,3.7,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
1692,محشي فراخ بيتي,Stuffed Chicken homemade,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",دواجن,Poultry,Medium,4.2,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1693,لحمة جمبري في الفرن,Beef Shrimp in the oven,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",أسماك,Seafood,Medium,4.5,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1694,كفتة أرز بيتي,Kofta Rice homemade,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
1695,صينية سجق مقلي,Tray Bake Sausage fried,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",لحوم,Meat,High,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1696,شوربة لحمة بالبصل,Soup Beef with onion,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",لحوم,Meat,High,4.3,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1697,محشي كوسة سبايسي,Stuffed Zucchini spicy,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/2/29/Mahshi.jpg
1698,مسقعة ثوم بيتي,Moussaka Garlic homemade,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1699,سمك سجق في الفرن,Fish Sausage in the oven,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",لحوم,Meat,High,4.2,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1700,صينية ثوم في الفرن,Tray Bake Garlic in the oven,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.1,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1701,ورق عنب لحمة في الفرن,Vine Leaves Beef in the oven,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",لحوم,Meat,High,4.1,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1702,محشي فراخ بالسمنة البلدي,Stuffed Chicken with ghee baladi,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",دواجن,Poultry,Medium,4.8,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1703,كباب بطاطس بالصلصة,Kebab Potato with sauce,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1704,مكرونة بصل بالصلصة,Pasta Onion with sauce,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1705,فراخ ثوم مشوي,Chicken Garlic grilled,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1706,سمك بصل سبايسي,Fish Onion spicy,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1707,كفتة سبانخ إسكندراني,Kofta Spinach Alexandrian style,"سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم","Spinach, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Spinach, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.1,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
1708,مكرونة سمك بلدي,Pasta Fish baladi,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",أسماك,Seafood,Medium,3.9,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1709,كباب سجق بيتي,Kebab Sausage homemade,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",لحوم,Meat,High,3.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1710,طعمية سبانخ سبايسي,Taameya Spinach spicy,"سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم","Spinach, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Spinach, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1711,محشي بامية إسكندراني,Stuffed Okra Alexandrian style,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,3.5,https://upload.wikimedia.org/wikipedia/commons/2/29/Mahshi.jpg
1712,طعمية سجق بالصلصة,Taameya Sausage with sauce,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,4.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1713,سلطة جمبري بالصلصة,Salad Shrimp with sauce,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",أسماك,Seafood,Medium,4.7,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
1714,أرز كبدة مقلي,Rice Liver fried,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",لحوم,Meat,High,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1715,ورق عنب فراخ بيتي,Vine Leaves Chicken homemade,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",دواجن,Poultry,Medium,3.8,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1716,طعمية بامية بالسمنة البلدي,Taameya Okra with ghee baladi,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1717,صينية فراخ سبايسي,Tray Bake Chicken spicy,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",دواجن,Poultry,Medium,4.1,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1718,كشري فول سبايسي,Koshari Fava Beans spicy,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/4/4f/Koshari.jpg
1719,بامية سمك إسكندراني,Okra Fish Alexandrian style,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",أسماك,Seafood,Medium,4.2,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1720,ساندويتش فول بيتي,Sandwich Fava Beans homemade,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1721,طاجن بطاطس بيتي,Tagine Potato homemade,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1722,كشري بسلة مقلي,Koshari Peas fried,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,3.7,https://upload.wikimedia.org/wikipedia/commons/4/4f/Koshari.jpg
1723,كفتة بصل في الفرن,Kofta Onion in the oven,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,3.5,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
1724,بامية بطاطس بلدي,Okra Potato baladi,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1725,أرز كوسة سبايسي,Rice Zucchini spicy,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1726,لحمة عدس بالصلصة,Beef Lentils with sauce,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,3.8,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1727,شوربة كوسة إسكندراني,Soup Zucchini Alexandrian style,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/f/fa/Lentil_soup.jpg
1728,سلطة جمبري بيتي,Salad Shrimp homemade,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",أسماك,Seafood,Medium,4.6,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
1729,كباب سمك إسكندراني,Kebab Fish Alexandrian style,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",أسماك,Seafood,Medium,4,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1730,مسقعة أرز سبايسي,Moussaka Rice spicy,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1731,طاجن سمك بالبصل,Tagine Fish with onion,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",أسماك,Seafood,Medium,3.8,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1732,صينية كبدة في الفرن,Tray Bake Liver in the oven,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",لحوم,Meat,High,4.6,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1733,طاجن سجق بالصلصة,Tagine Sausage with sauce,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1734,سمك عدس سبايسي,Fish Lentils spicy,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
1735,ورق عنب لحمة بالصلصة,Vine Leaves Beef with sauce,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,3.9,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1736,أرز أرز مقلي,Rice Rice fried,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1737,كفتة بصل بيتي,Kofta Onion homemade,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
1738,مسقعة جمبري بالبصل,Moussaka Shrimp with onion,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",أسماك,Seafood,Medium,3.9,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
1739,لحمة أرز بيتي,Beef Rice homemade,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.6,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1740,مكرونة سجق بالسمنة البلدي,Pasta Sausage with ghee baladi,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",لحوم,Meat,High,4.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
1741,شوربة فراخ بالصلصة,Soup Chicken with sauce,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",دواجن,Poultry,Medium,3.8,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
1742,شوربة فول في الفرن,Soup Fava Beans in the oven,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/f/fa/Lentil_soup.jpg
1743,كباب لحمة بيتي,Kebab Beef homemade,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",لحوم,Meat,High,3.7,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
1744,كشري طماطم بالسمنة البلدي,Koshari Tomato with ghee baladi,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/4/4f/Koshari.jpg
1745,محشي أرز بالبصل,Stuffed Rice with onion,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/2/29/Mahshi.jpg
